"","x"
"7974","17557"
"7975","13468"
"7976","13469"
"7977","48182"
"7978","50311"
"7979","38865"
"7980","26679"
"7981","93238"
"7982","08322"
"7983","60460"
"7984","55749"
"7985","50857"
"7986","13470"
"7987","17565"
"7988","35209"
"7989","40504"
"7990","50313"
"7991","08066"
"7992","81131"
"7993","35176"
"7994","35178"
"7995","50247"
"7996","55750"
"7997","32504"
"7998","21710"
"7999","17566"
"8000","17572"
"8001","55320"
"8002","38868"
"8003","64833"
"8004","80540"
"8005","55324"
"8006","48165"
"8007","46182"
"8008","48166"
"8009","46184"
"8010","38844"
"8011","21711"
"8012","26505"
"8013","21716"
"8014","13486"
"8015","80456"
"8016","13488"
"8017","17584"
"8018","40509"
"8019","40511"
"8020","46224"
"8021","60108"
"8022","60109"
"8023","38846"
"8024","50254"
"8025","21722"
"8026","80209"
"8027","21727"
"8028","21733"
"8029","17601"
"8030","17602"
"8031","50858"
"8032","55751"
"8033","39325"
"8034","40442"
"8035","46201"
"8036","50258"
"8037","06442"
"8038","60111"
"8039","26537"
"8040","26542"
"8041","26543"
"8042","26563"
"8043","17603"
"8044","13602"
"8045","39326"
"8046","48463"
"8047","50862"
"8048","06061"
"8049","30134"
"8050","38849"
"8051","21754"
"8052","21755"
"8053","13612"
"8054","13614"
"8055","13615"
"8056","17702"
"8057","42003"
"8058","60462"
"8059","81325"
"8060","55757"
"8061","55758"
"8062","46202"
"8063","30135"
"8064","50264"
"8065","21757"
"8066","21766"
"8067","26568"
"8068","17729"
"8069","17731"
"8070","32571"
"8071","13621"
"8072","42020"
"8073","60463"
"8074","48467"
"8075","30137"
"8076","38851"
"8077","48170"
"8078","50839"
"8079","46571"
"8080","21769"
"8081","20593"
"8082","21770"
"8083","13630"
"8084","13633"
"8085","13635"
"8086","30470"
"8087","60464"
"8088","13803"
"8089","13804"
"8090","39345"
"8091","46635"
"8092","32134"
"8093","08863"
"8094","17855"
"8095","17856"
"8096","17857"
"8097","21849"
"8098","26845"
"8099","08520"
"8100","13807"
"8101","17851"
"8102","38879"
"8103","06456"
"8104","40513"
"8105","51023"
"8106","42041"
"8107","60477"
"8108","17859"
"8109","17961"
"8110","14031"
"8111","26865"
"8112","26884"
"8113","55329"
"8114","69166"
"8115","33976"
"8116","35212"
"8117","30170"
"8118","50321"
"8119","51024"
"8120","39347"
"8121","13833"
"8122","13835"
"8123","13838"
"8124","17864"
"8125","08530"
"8126","32615"
"8127","21856"
"8128","40517"
"8129","60139"
"8130","30176"
"8131","30177"
"8132","39348"
"8133","42044"
"8134","51025"
"8135","13844"
"8136","17867"
"8137","33027"
"8138","13850"
"8139","13861"
"8140","13661"
"8141","17763"
"8142","38915"
"8143","55332"
"8144","32216"
"8145","30507"
"8146","42045"
"8147","35677"
"8148","30346"
"8149","13862"
"8150","13863"
"8151","17888"
"8152","13666"
"8153","17765"
"8154","46229"
"8155","55334"
"8156","35215"
"8157","55795"
"8158","55797"
"8159","30014"
"8160","46702"
"8161","13901"
"8162","17889"
"8163","13903"
"8164","17935"
"8165","13670"
"8166","17772"
"8167","30182"
"8168","60143"
"8169","30183"
"8170","31068"
"8171","32535"
"8172","60484"
"8173","17901"
"8174","13905"
"8175","17774"
"8176","13681"
"8177","50401"
"8178","55336"
"8179","46703"
"8180","48529"
"8181","30812"
"8182","32536"
"8183","17922"
"8184","14006"
"8185","17938"
"8186","13687"
"8187","13690"
"8188","30185"
"8189","48197"
"8190","46705"
"8191","60487"
"8192","30457"
"8193","35746"
"8194","21867"
"8195","14009"
"8196","17941"
"8197","17946"
"8198","17948"
"8199","13691"
"8200","13695"
"8201","17810"
"8202","40729"
"8203","30473"
"8204","46237"
"8205","32221"
"8206","21871"
"8207","21874"
"8208","08561"
"8209","08609"
"8210","21916"
"8211","14020"
"8212","17960"
"8213","14028"
"8214","83406"
"8215","13697"
"8216","13733"
"8217","40734"
"8218","38925"
"8219","21901"
"8220","21917"
"8221","21918"
"8222","26739"
"8223","26743"
"8224","13744"
"8225","03825"
"8226","83844"
"8227","13748"
"8228","17820"
"8229","17836"
"8230","48198"
"8231","55340"
"8232","35217"
"8233","08619"
"8234","21919"
"8235","08638"
"8236","21930"
"8237","96814"
"8238","08648"
"8239","08343"
"8240","08345"
"8241","21813"
"8242","21814"
"8243","26767"
"8244","13755"
"8245","13776"
"8246","13782"
"8247","38929"
"8248","83313"
"8249","55775"
"8250","08701"
"8251","08721"
"8252","08724"
"8253","08733"
"8254","08735"
"8255","26801"
"8256","08361"
"8257","21826"
"8258","21840"
"8259","31077"
"8260","13783"
"8261","13788"
"8262","51012"
"8263","51014"
"8264","30501"
"8265","08753"
"8266","08759"
"8267","08801"
"8268","08810"
"8269","21829"
"8270","62865"
"8271","26817"
"8272","08501"
"8273","17837"
"8274","17841"
"8275","13790"
"8276","51016"
"8277","55781"
"8278","51018"
"8279","48504"
"8280","08807"
"8281","61037"
"8282","08825"
"8283","08828"
"8284","08832"
"8285","08836"
"8286","26823"
"8287","08505"
"8288","13801"
"8289","13802"
"8290","39342"
"8291","51019"
"8292","62465"
"8293","60475"
"8294","55783"
"8295","51022"
"8296","08837"
"8297","08844"
"8298","08846"
"8299","08854"
"8300","08857"
"8301","11215"
"8302","11219"
"8303","60053"
"8304","11222"
"8305","15464"
"8306","15473"
"8307","50448"
"8308","40819"
"8309","38944"
"8310","40820"
"8311","10520"
"8312","10537"
"8313","10547"
"8314","62707"
"8315","10550"
"8316","10570"
"8317","50461"
"8318","38963"
"8319","15486"
"8320","11237"
"8321","11358"
"8322","11361"
"8323","11365"
"8324","18068"
"8325","61751"
"8326","14216"
"8327","30220"
"8328","46303"
"8329","32250"
"8330","40824"
"8331","10573"
"8332","10576"
"8333","10577"
"8334","10580"
"8335","38964"
"8336","89815"
"8337","62070"
"8338","40913"
"8339","48211"
"8340","46311"
"8341","18069"
"8342","18229"
"8343","14468"
"8344","42055"
"8345","32539"
"8346","17972"
"8347","17978"
"8348","60456"
"8349","17985"
"8350","50469"
"8351","55364"
"8352","40940"
"8353","40943"
"8354","18071"
"8355","14222"
"8356","18081"
"8357","18087"
"8358","18101"
"8359","60106"
"8360","14226"
"8361","42056"
"8362","30516"
"8363","14048"
"8364","14055"
"8365","14058"
"8366","14059"
"8367","40946"
"8368","50471"
"8369","50472"
"8370","60302"
"8371","30234"
"8372","14228"
"8373","14303"
"8374","14304"
"8375","14305"
"8376","39358"
"8377","32542"
"8378","46711"
"8379","14062"
"8380","14066"
"8381","47836"
"8382","14072"
"8383","04460"
"8384","04530"
"8385","04736"
"8386","18103"
"8387","14418"
"8388","14422"
"8389","14423"
"8390","60502"
"8391","35749"
"8392","46117"
"8393","51040"
"8394","14080"
"8395","14081"
"8396","14085"
"8397","14091"
"8398","04747"
"8399","04854"
"8400","14425"
"8401","14432"
"8402","14433"
"8403","46144"
"8404","55811"
"8405","46714"
"8406","18034"
"8407","14094"
"8408","18038"
"8409","04911"
"8410","04918"
"8411","04923"
"8412","04925"
"8413","04933"
"8414","46240"
"8415","18201"
"8416","14450"
"8417","18211"
"8418","35750"
"8419","32550"
"8420","55814"
"8421","39363"
"8422","46721"
"8423","18040"
"8424","18041"
"8425","46799"
"8426","14113"
"8427","14120"
"8428","04942"
"8429","04947"
"8430","04958"
"8431","04978"
"8432","14454"
"8433","14464"
"8434","30519"
"8435","39364"
"8436","50440"
"8437","14129"
"8438","14143"
"8439","18051"
"8440","14150"
"8441","14172"
"8442","04979"
"8443","04983"
"8444","01007"
"8445","01013"
"8446","01022"
"8447","03217"
"8448","51341"
"8449","26714"
"8450","17963"
"8451","17965"
"8452","14036"
"8453","46723"
"8454","51048"
"8455","55901"
"8456","18053"
"8457","14203"
"8458","18056"
"8459","51060"
"8460","14207"
"8461","14208"
"8462","14210"
"8463","14214"
"8464","01027"
"8465","01037"
"8466","01040"
"8467","01056"
"8468","01071"
"8469","14039"
"8470","66858"
"8471","17968"
"8472","60151"
"8473","50433"
"8474","40743"
"8475","46725"
"8476","51052"
"8477","48607"
"8478","46732"
"8479","18067"
"8480","50452"
"8481","50132"
"8482","60163"
"8483","50454"
"8484","48207"
"8485","01072"
"8486","01075"
"8487","01089"
"8488","01095"
"8489","01107"
"8490","01108"
"8491","50434"
"8492","66204"
"8493","35218"
"8494","60152"
"8495","50435"
"8496","32225"
"8497","55902"
"8498","42076"
"8499","60506"
"8500","48609"
"8501","40828"
"8502","40829"
"8503","67416"
"8504","35233"
"8505","50457"
"8506","48208"
"8507","01223"
"8508","01225"
"8509","01240"
"8510","01253"
"8511","32226"
"8512","55346"
"8513","50439"
"8514","42025"
"8515","55347"
"8516","35223"
"8517","08873"
"8518","08876"
"8519","08902"
"8520","10004"
"8521","40844"
"8522","40845"
"8523","35234"
"8524","38953"
"8525","41124"
"8526","01262"
"8527","01301"
"8528","10590"
"8529","10703"
"8530","32234"
"8531","38940"
"8532","10011"
"8533","10014"
"8534","10022"
"8535","10036"
"8536","42101"
"8537","10075"
"8538","10271"
"8539","10303"
"8540","40855"
"8541","40858"
"8542","38957"
"8543","40870"
"8544","10707"
"8545","10709"
"8546","10913"
"8547","40391"
"8548","10917"
"8549","10921"
"8550","10932"
"8551","10952"
"8552","40801"
"8553","32244"
"8554","40807"
"8555","40808"
"8556","50446"
"8557","15021"
"8558","68717"
"8559","41653"
"8560","10305"
"8561","10306"
"8562","10310"
"8563","15056"
"8564","30224"
"8565","35235"
"8566","15234"
"8567","10956"
"8568","10963"
"8569","10969"
"8570","42240"
"8571","10986"
"8572","32246"
"8573","55350"
"8574","40815"
"8575","10460"
"8576","10468"
"8577","10502"
"8578","10504"
"8579","10510"
"8580","10516"
"8581","40385"
"8582","55360"
"8583","40874"
"8584","10998"
"8585","11003"
"8586","11023"
"8587","11050"
"8588","11103"
"8589","11207"
"8590","11211"
"8591","15636"
"8592","71270"
"8593","11434"
"8594","11435"
"8595","11509"
"8596","11518"
"8597","15656"
"8598","11542"
"8599","50518"
"8600","55386"
"8601","30258"
"8602","15829"
"8603","70546"
"8604","11716"
"8605","15846"
"8606","11718"
"8607","55371"
"8608","46322"
"8609","48216"
"8610","40979"
"8611","11547"
"8612","11550"
"8613","15680"
"8614","70113"
"8615","11561"
"8616","11563"
"8617","15713"
"8618","15714"
"8619","32317"
"8620","50522"
"8621","50523"
"8622","60189"
"8623","11721"
"8624","18451"
"8625","71031"
"8626","14623"
"8627","40988"
"8628","32308"
"8629","41001"
"8630","15716"
"8631","11580"
"8632","15753"
"8633","15762"
"8634","15764"
"8635","11691"
"8636","21675"
"8637","32320"
"8638","50525"
"8639","50527"
"8640","46350"
"8641","11722"
"8642","15857"
"8643","15864"
"8644","15902"
"8645","60181"
"8646","46324"
"8647","04490"
"8648","60184"
"8649","55376"
"8650","15765"
"8651","18255"
"8652","18256"
"8653","50529"
"8654","39054"
"8655","50530"
"8656","39056"
"8657","11733"
"8658","04255"
"8659","15904"
"8660","11741"
"8661","15920"
"8662","41003"
"8663","48219"
"8664","32309"
"8665","14502"
"8666","18321"
"8667","14510"
"8668","39057"
"8669","03445"
"8670","04271"
"8671","60194"
"8672","32324"
"8673","15924"
"8674","15931"
"8675","11747"
"8676","15937"
"8677","15943"
"8678","15953"
"8679","50510"
"8680","39045"
"8681","04354"
"8682","60185"
"8683","18323"
"8684","14512"
"8685","18324"
"8686","18327"
"8687","50533"
"8688","30268"
"8689","30269"
"8690","55404"
"8691","15955"
"8692","01432"
"8693","15957"
"8694","15962"
"8695","11758"
"8696","41008"
"8697","55381"
"8698","46347"
"8699","50515"
"8700","50516"
"8701","14519"
"8702","14521"
"8703","21762"
"8704","18334"
"8705","18335"
"8706","35456"
"8707","32327"
"8708","11762"
"8709","16020"
"8710","11765"
"8711","16023"
"8712","11770"
"8713","01331"
"8714","01562"
"8715","01338"
"8716","01342"
"8717","01349"
"8718","18336"
"8719","14525"
"8720","18343"
"8721","30273"
"8722","48233"
"8723","46365"
"8724","50539"
"8725","48184"
"8726","35461"
"8727","16025"
"8728","16028"
"8729","01373"
"8730","01376"
"8731","05853"
"8732","01451"
"8733","01464"
"8734","14530"
"8735","14532"
"8736","48015"
"8737","18350"
"8738","01915"
"8739","01929"
"8740","01952"
"8741","01982"
"8742","02030"
"8743","02038"
"8744","11772"
"8745","16050"
"8746","18433"
"8747","48177"
"8748","01468"
"8749","01501"
"8750","01518"
"8751","01519"
"8752","01524"
"8753","01536"
"8754","01537"
"8755","14534"
"8756","18353"
"8757","18355"
"8758","48221"
"8759","02052"
"8760","02061"
"8761","02115"
"8762","02118"
"8763","02119"
"8764","02125"
"8765","02126"
"8766","14613"
"8767","14615"
"8768","14617"
"8769","49722"
"8770","18441"
"8771","18443"
"8772","14621"
"8773","01541"
"8774","01545"
"8775","01588"
"8776","01606"
"8777","01607"
"8778","06607"
"8779","01720"
"8780","88424"
"8781","48026"
"8782","18370"
"8783","14550"
"8784","18372"
"8785","18405"
"8786","02130"
"8787","02143"
"8788","02149"
"8789","02150"
"8790","02151"
"8791","02155"
"8792","55784"
"8793","02171"
"8794","18237"
"8795","14472"
"8796","14476"
"8797","18240"
"8798","01742"
"8799","01745"
"8800","01757"
"8801","01773"
"8802","01776"
"8803","55447"
"8804","06793"
"8805","14559"
"8806","14571"
"8807","14572"
"8808","02186"
"8809","02215"
"8810","02343"
"8811","02356"
"8812","02359"
"8813","14478"
"8814","56627"
"8815","14480"
"8816","18248"
"8817","55369"
"8818","06794"
"8819","06801"
"8820","01834"
"8821","01835"
"8822","01845"
"8823","01864"
"8824","01908"
"8825","56389"
"8826","18414"
"8827","14580"
"8828","18419"
"8829","02360"
"8830","02445"
"8831","02451"
"8832","02453"
"8833","02468"
"8834","02472"
"8835","50475"
"8836","55949"
"8837","40964"
"8838","50476"
"8839","48213"
"8840","11367"
"8841","11370"
"8842","11373"
"8843","11375"
"8844","15550"
"8845","11385"
"8846","18421"
"8847","56356"
"8848","14591"
"8849","02476"
"8850","02481"
"8851","02536"
"8852","02540"
"8853","02542"
"8854","30236"
"8855","35244"
"8856","60177"
"8857","15552"
"8858","39601"
"8859","15554"
"8860","18426"
"8861","14606"
"8862","14609"
"8863","14610"
"8864","02543"
"8865","02563"
"8866","11693"
"8867","11694"
"8868","32304"
"8869","39648"
"8870","40965"
"8871","11413"
"8872","15618"
"8873","11428"
"8874","15622"
"8875","11432"
"8876","46349"
"8877","55385"
"8878","30257"
"8879","15772"
"8880","63820"
"8881","15775"
"8882","11705"
"8883","15821"
"8884","20715"
"8885","25009"
"8886","20720"
"8887","25024"
"8888","14741"
"8889","14754"
"8890","18616"
"8891","02632"
"8892","88005"
"8893","63742"
"8894","55406"
"8895","11777"
"8896","16051"
"8897","16052"
"8898","16054"
"8899","14840"
"8900","18708"
"8901","20721"
"8902","20723"
"8903","19941"
"8904","38765"
"8905","20724"
"8906","50541"
"8907","50542"
"8908","39071"
"8909","50544"
"8910","16059"
"8911","11782"
"8912","16063"
"8913","11788"
"8914","14843"
"8915","65746"
"8916","14845"
"8917","20735"
"8918","16314"
"8919","55408"
"8920","50546"
"8921","46371"
"8922","48235"
"8923","30285"
"8924","11791"
"8925","11792"
"8926","65728"
"8927","11793"
"8928","16124"
"8929","14846"
"8930","18818"
"8931","18821"
"8932","18828"
"8933","19946"
"8934","25060"
"8935","07083"
"8936","41042"
"8937","65536"
"8938","41043"
"8939","11801"
"8940","11901"
"8941","11934"
"8942","16134"
"8943","16136"
"8944","14855"
"8945","18833"
"8946","41059"
"8947","25067"
"8948","03841"
"8949","25070"
"8950","12009"
"8951","41044"
"8952","41045"
"8953","39078"
"8954","11939"
"8955","11942"
"8956","16142"
"8957","48239"
"8958","50570"
"8959","03234"
"8960","41063"
"8961","16229"
"8962","12018"
"8963","16244"
"8964","35473"
"8965","41048"
"8966","46379"
"8967","50558"
"8968","16143"
"8969","11950"
"8970","89025"
"8971","11951"
"8972","16148"
"8973","30294"
"8974","30295"
"8975","46390"
"8976","12019"
"8977","12020"
"8978","46382"
"8979","30288"
"8980","30289"
"8981","89442"
"8982","50560"
"8983","11953"
"8984","11958"
"8985","11960"
"8986","16159"
"8987","11963"
"8988","16161"
"8989","39092"
"8990","60406"
"8991","55418"
"8992","07733"
"8993","60407"
"8994","16256"
"8995","16260"
"8996","12028"
"8997","16262"
"8998","41051"
"8999","48238"
"9000","50566"
"9001","50567"
"9002","35476"
"9003","08084"
"9004","89834"
"9005","11964"
"9006","11967"
"9007","11972"
"9008","11976"
"9009","11977"
"9010","50576"
"9011","46392"
"9012","41075"
"9013","41080"
"9014","48306"
"9015","87753"
"9016","12033"
"9017","16301"
"9018","50568"
"9019","02575"
"9020","02630"
"9021","02635"
"9022","02639"
"9023","02644"
"9024","02646"
"9025","16224"
"9026","07504"
"9027","11980"
"9028","18617"
"9029","18618"
"9030","30306"
"9031","46402"
"9032","55421"
"9033","50582"
"9034","41091"
"9035","14471"
"9036","18453"
"9037","87310"
"9038","18454"
"9039","18457"
"9040","02655"
"9041","02657"
"9042","02660"
"9043","02663"
"9044","02667"
"9045","14757"
"9046","18622"
"9047","18624"
"9048","08346"
"9049","30307"
"9050","50583"
"9051","30309"
"9052","55422"
"9053","14624"
"9054","18460"
"9055","18465"
"9056","18466"
"9057","02713"
"9058","02715"
"9059","87511"
"9060","02719"
"9061","02738"
"9062","02740"
"9063","14760"
"9064","18632"
"9065","14772"
"9066","14778"
"9067","35542"
"9068","18469"
"9069","18470"
"9070","08097"
"9071","02747"
"9072","02770"
"9073","02780"
"9074","02791"
"9075","01343"
"9076","14779"
"9077","18636"
"9078","14781"
"9079","39110"
"9080","32352"
"9081","88041"
"9082","55423"
"9083","14706"
"9084","14707"
"9085","14709"
"9086","18504"
"9087","03755"
"9088","03765"
"9089","03777"
"9090","03784"
"9091","07002"
"9092","87053"
"9093","14787"
"9094","14801"
"9095","14805"
"9096","50590"
"9097","30311"
"9098","50594"
"9099","20653"
"9100","14716"
"9101","18507"
"9102","14718"
"9103","10025"
"9104","19701"
"9105","20608"
"9106","20609"
"9107","20611"
"9108","20626"
"9109","18643"
"9110","18644"
"9111","18653"
"9112","18656"
"9113","14815"
"9114","88435"
"9115","11206"
"9116","20657"
"9117","20658"
"9118","20307"
"9119","20660"
"9120","20540"
"9121","20680"
"9122","20684"
"9123","14719"
"9124","14728"
"9125","18512"
"9126","10455"
"9127","20613"
"9128","20619"
"9129","14818"
"9130","14821"
"9131","14824"
"9132","24944"
"9133","20686"
"9134","20693"
"9135","19808"
"9136","14729"
"9137","12997"
"9138","14736"
"9139","14738"
"9140","18603"
"9141","20630"
"9142","20636"
"9143","07026"
"9144","24862"
"9145","14830"
"9146","14838"
"9147","14839"
"9148","11415"
"9149","19809"
"9150","20705"
"9151","24984"
"9152","20708"
"9153","20712"
"9154","20714"
"9155","41121"
"9156","55428"
"9157","50601"
"9158","20815"
"9159","12438"
"9160","07410"
"9161","07416"
"9162","25260"
"9163","07418"
"9164","25266"
"9165","19355"
"9166","19363"
"9167","12083"
"9168","12087"
"9169","12090"
"9170","13485"
"9171","32401"
"9172","35554"
"9173","50602"
"9174","41135"
"9175","12130"
"9176","16421"
"9177","16423"
"9178","12143"
"9179","12149"
"9180","19365"
"9181","10171"
"9182","56332"
"9183","59102"
"9184","16371"
"9185","12095"
"9186","41129"
"9187","41139"
"9188","48317"
"9189","50609"
"9190","48322"
"9191","12157"
"9192","63957"
"9193","16438"
"9194","19375"
"9195","19401"
"9196","19403"
"9197","19406"
"9198","19426"
"9199","12110"
"9200","12117"
"9201","16404"
"9202","46410"
"9203","59755"
"9204","30319"
"9205","30324"
"9206","50613"
"9207","12158"
"9208","12159"
"9209","12164"
"9210","46510"
"9211","48329"
"9212","41168"
"9213","12118"
"9214","59751"
"9215","12120"
"9216","12125"
"9217","48326"
"9218","30327"
"9219","41159"
"9220","30328"
"9221","16442"
"9222","12168"
"9223","16502"
"9224","12174"
